promotion_id,campaign_name,promo_type,discount_value,min_order_value,start_date,end_date,campaign_duration_days,target_segment,campaign_channel,campaign_objective,target_category,expected_response_rate,budget_allocated,cost_per_acquisition
142,Cross_Sell_Percentage_Discount_142,Percentage_Discount,15.3,34.65,2025-01-16 22:49:44.957577,2025-01-20 22:49:44.957577,4,Medium_Value,Push,Cross_Sell,Home,0.124,14317.82,29.54
143,Reactivation_Percentage_Discount_143,Percentage_Discount,22.1,66.65,2024-07-21 21:45:45.554862,2024-09-06 21:45:45.554862,47,New_Customer,Email,Reactivation,Clothing,0.205,12179.9,33.52
144,Upsell_Free_Shipping_144,Free_Shipping,0.0,80.19,2024-09-06 10:22:57.217172,2024-09-18 10:22:57.217172,12,All_Customers,In_App,Upsell,Beauty,0.201,41439.63,15.26
145,Reactivation_Fixed_Amount_145,Fixed_Amount,23.22,0.0,2024-09-13 06:58:35.513022,2024-10-10 06:58:35.513022,27,Lapsed,In_App,Reactivation,Electronics,0.229,2679.19,17.85
146,Reactivation_BOGO_146,BOGO,0.0,2.92,2025-06-02 22:47:52.098679,2025-07-19 22:47:52.098679,47,Medium_Value,Social,Reactivation,,0.237,10853.56,33.37
147,Upsell_Fixed_Amount_147,Fixed_Amount,77.54,0.0,2025-04-08 05:03:48.333314,2025-04-17 05:03:48.333314,9,Low_Value,Email,Upsell,,0.25,33464.35,28.42
148,Reactivation_Percentage_Discount_148,Percentage_Discount,45.6,,2024-09-24 16:52:06.078992,2024-10-27 16:52:06.078992,33,High_Value,Email,Reactivation,,0.133,1541.01,46.2
149,Reactivation_Free_Shipping_149,Free_Shipping,0.0,87.56,2025-06-17 14:54:43.329731,2025-08-10 14:54:43.329731,54,Low_Value,Push,Reactivation,,0.225,24128.82,47.8
150,Retention_Percentage_Discount_150,Percentage_Discount,14.5,84.76,2025-02-25 15:44:57.508820,2025-03-10 15:44:57.508820,13,High_Value,SMS,Retention,Books,0.172,7273.77,11.64
151,Reactivation_BOGO_151,BOGO,0.0,8.94,2025-07-26 01:13:52.149857,2025-08-17 01:13:52.149857,22,Lapsed,In_App,Reactivation,Books,0.118,4966.23,5.82
152,Retention_Free_Shipping_152,Free_Shipping,0.0,10.8,2024-08-10 20:59:49.453606,2024-08-29 20:59:49.453606,19,High_Value,Email,Retention,,0.073,22742.01,37.64
153,Reactivation_Percentage_Discount_153,Percentage_Discount,5.8,85.77,2024-07-23 18:31:09.381356,2024-09-15 18:31:09.381356,54,All_Customers,SMS,Reactivation,Sports,0.193,2050.88,22.67
154,Reactivation_BOGO_154,BOGO,0.0,22.91,2024-09-24 07:03:22.093847,2024-10-24 07:03:22.093847,30,New_Customer,Push,Reactivation,Clothing,0.216,29388.36,33.96
155,Retention_Fixed_Amount_155,Fixed_Amount,77.08,81.48,2024-12-07 01:27:59.436486,2024-12-13 01:27:59.436486,6,All_Customers,Email,Retention,,0.073,19909.9,48.2
156,Cross_Sell_Free_Shipping_156,Free_Shipping,0.0,56.43,2025-08-04 05:05:45.391355,2025-08-09 05:05:45.391355,5,New_Customer,SMS,Cross_Sell,Electronics,0.172,46617.65,17.99
157,Reactivation_Percentage_Discount_157,Percentage_Discount,7.1,0.0,2025-05-06 08:44:28.134038,2025-05-26 08:44:28.134038,20,Low_Value,Push,Reactivation,Books,0.18,31484.35,46.86
158,Acquisition_Percentage_Discount_158,Percentage_Discount,-5.0,0.0,2025-03-17 19:11:56.703116,2025-04-15 19:11:56.703116,29,All_Customers,Push,Acquisition,Books,0.077,29058.45,41.39
159,Cross_Sell_BOGO_159,BOGO,0.0,81.5,2025-03-02 14:25:56.057609,2025-03-21 14:25:56.057609,19,High_Value,SMS,Cross_Sell,,0.084,39942.69,6.23
160,Acquisition_Free_Shipping_160,Free_Shipping,0.0,86.81,2025-01-31 10:18:00.420966,2025-03-02 10:18:00.420966,30,Medium_Value,Social,Acquisition,Clothing,0.133,37199.32,7.83
161,Retention_Free_Shipping_161,Free_Shipping,0.0,0.0,2025-05-09 10:48:20.550260,2025-05-24 10:48:20.550260,15,High_Value,Website_Banner,Retention,,0.24,29643.86,34.43
162,Acquisition_Fixed_Amount_162,Fixed_Amount,7.95,0.0,2025-02-08 10:04:26.831546,2025-03-16 10:04:26.831546,36,Medium_Value,Social,Acquisition,,0.113,4233.73,28.76
163,Upsell_Percentage_Discount_163,Percentage_Discount,36.5,87.84,2025-04-09 02:12:31.374784,2025-04-24 02:12:31.374784,15,Low_Value,SMS,Upsell,,0.191,5512.89,28.26
164,Cross_Sell_Fixed_Amount_164,Fixed_Amount,99.16,13.47,2024-12-28 08:51:18.771678,2025-01-03 08:51:18.771678,6,New_Customer,SMS,Cross_Sell,Clothing,0.112,41469.73,5.53
165,Upsell_Free_Shipping_165,Free_Shipping,0.0,80.37,2025-03-22 01:07:19.389216,2025-03-28 01:07:19.389216,6,Low_Value,Website_Banner,Upsell,,0.1,43998.39,15.64
166,Reactivation_BOGO_166,BOGO,0.0,0.0,2025-06-27 18:42:01.608551,2025-07-11 18:42:01.608551,14,Lapsed,Push,Reactivation,Clothing,0.086,7683.67,44.91
167,Cross_Sell_Percentage_Discount_167,Percentage_Discount,49.6,0.0,2025-01-27 22:50:56.098746,2025-02-04 22:50:56.098746,8,High_Value,Website_Banner,Cross_Sell,Sports,0.205,20534.66,38.17
168,Acquisition_BOGO_168,BOGO,0.0,25.15,2025-05-26 22:02:18.995830,2025-07-22 22:02:18.995830,57,Medium_Value,Email,Acquisition,Books,0.215,25438.4,41.14
169,Upsell_BOGO_169,BOGO,0.0,14.05,2025-09-03 13:36:42.610207,2025-09-20 13:36:42.610207,17,Low_Value,In_App,Upsell,,0.224,21165.33,19.51
170,Cross_Sell_Fixed_Amount_170,Fixed_Amount,19.8,40.19,2025-08-26 10:41:29.956435,2025-09-12 10:41:29.956435,17,Medium_Value,Social,Cross_Sell,Beauty,0.247,4250.46,22.62
171,Cross_Sell_Fixed_Amount_171,Fixed_Amount,80.09,14.04,2025-08-01 05:35:04.242479,2025-08-14 05:35:04.242479,13,New_Customer,Push,Cross_Sell,,0.067,46717.09,7.65
172,Cross_Sell_Fixed_Amount_172,Fixed_Amount,48.84,90.61,2025-03-13 21:12:46.740721,2025-04-02 21:12:46.740721,20,Low_Value,SMS,Cross_Sell,,0.124,6200.87,25.76
173,Retention_Fixed_Amount_173,Fixed_Amount,43.16,84.81,2024-11-17 12:56:29.026760,2024-11-22 12:56:29.026760,5,Low_Value,Push,Retention,Books,0.118,21533.53,7.49
174,Cross_Sell_Percentage_Discount_174,Percentage_Discount,48.0,22.99,2025-07-03 05:13:25.695020,2025-07-18 05:13:25.695020,15,Medium_Value,SMS,Cross_Sell,Clothing,0.098,3257.06,21.45
175,Reactivation_Percentage_Discount_175,Percentage_Discount,17.1,11.16,2024-10-27 01:45:20.729274,2024-12-26 01:45:20.729274,60,High_Value,Email,Reactivation,,0.074,16373.88,12.38
176,Upsell_Fixed_Amount_176,Fixed_Amount,78.96,0.0,2025-05-30 03:52:51.238520,2025-06-06 03:52:51.238520,7,All_Customers,Social,Upsell,Clothing,0.071,7154.64,16.0
177,Acquisition_Free_Shipping_177,Free_Shipping,0.0,53.86,2024-07-26 22:07:59.372036,2024-08-30 22:07:59.372036,35,High_Value,Push,Acquisition,,0.215,17566.08,11.7
178,Upsell_Free_Shipping_178,Free_Shipping,0.0,0.0,2025-06-30 01:53:06.090485,2025-07-04 01:53:06.090485,4,All_Customers,Social,Upsell,,0.157,12434.37,46.28
179,Acquisition_Percentage_Discount_179,Percentage_Discount,21.3,63.29,2025-07-04 14:14:11.753898,2025-08-10 14:14:11.753898,37,Low_Value,Social,Acquisition,,0.077,21350.79,18.6
180,Cross_Sell_Free_Shipping_180,Free_Shipping,0.0,0.0,2025-01-30 07:57:04.826562,2025-02-05 07:57:04.826562,6,All_Customers,Social,Cross_Sell,Books,0.184,6830.39,19.23
181,Acquisition_BOGO_181,BOGO,0.0,,2024-12-12 13:42:03.609932,2025-01-25 13:42:03.609932,44,New_Customer,SMS,Acquisition,Home,0.073,17117.9,42.59
182,Acquisition_Free_Shipping_182,Free_Shipping,0.0,0.0,2025-07-10 13:44:29.723171,2025-08-08 13:44:29.723171,29,Lapsed,SMS,Acquisition,,0.096,45572.78,30.68
183,Acquisition_BOGO_183,BOGO,0.0,95.0,2024-08-14 15:04:26.556792,2024-10-04 15:04:26.556792,51,High_Value,In_App,Acquisition,,0.097,49079.52,9.27
184,Retention_Fixed_Amount_184,Fixed_Amount,50.8,98.22,2024-09-15 12:25:45.489730,2024-09-19 12:25:45.489730,4,High_Value,In_App,Retention,Home,0.224,44268.04,26.21
185,Upsell_Fixed_Amount_185,Fixed_Amount,94.54,0.71,2025-07-12 02:59:51.903319,2025-07-19 02:59:51.903319,7,Low_Value,Push,Upsell,,0.127,20991.56,16.64
186,Upsell_Free_Shipping_186,Free_Shipping,0.0,0.0,2025-04-25 20:03:14.978642,2025-05-12 20:03:14.978642,17,Low_Value,SMS,Upsell,,0.212,41486.07,10.48
187,Reactivation_Percentage_Discount_187,Percentage_Discount,31.9,54.14,2025-06-25 11:12:07.872475,2025-07-28 11:12:07.872475,33,Medium_Value,Push,Reactivation,,0.24,48689.6,22.22
188,Retention_Fixed_Amount_188,Fixed_Amount,46.76,0.0,2025-07-13 22:18:51.827666,2025-07-16 22:18:51.827666,3,All_Customers,In_App,Retention,Electronics,0.207,14638.98,37.58
189,Cross_Sell_Fixed_Amount_189,Fixed_Amount,54.44,59.82,2024-11-21 08:37:23.536142,2024-12-06 08:37:23.536142,15,Medium_Value,Email,Cross_Sell,Beauty,0.147,30098.16,18.65
190,Cross_Sell_Percentage_Discount_190,Percentage_Discount,36.9,90.78,2024-08-18 03:41:38.991449,2024-09-07 03:41:38.991449,20,Low_Value,SMS,Cross_Sell,,0.208,9804.34,13.55
191,Cross_Sell_Fixed_Amount_191,Fixed_Amount,54.54,44.71,2024-11-12 16:15:16.047687,2024-11-19 16:15:16.047687,7,Low_Value,Website_Banner,Cross_Sell,,0.079,25354.97,38.77
192,Upsell_Percentage_Discount_192,Percentage_Discount,45.5,0.0,2025-08-14 17:42:29.800131,2025-09-04 17:42:29.800131,21,All_Customers,In_App,Upsell,,0.181,2974.1,27.31
193,Reactivation_Free_Shipping_193,Free_Shipping,0.0,0.0,2024-10-04 10:30:49.820458,2024-11-10 10:30:49.820458,37,High_Value,Social,Reactivation,,0.112,49548.13,8.05
194,Upsell_Percentage_Discount_194,Percentage_Discount,32.8,,2025-04-06 09:26:25.533800,2025-04-22 09:26:25.533800,16,Lapsed,Push,Upsell,Clothing,0.106,30624.62,44.36
195,Acquisition_BOGO_195,BOGO,0.0,97.28,2024-09-03 19:02:05.380184,2024-09-29 19:02:05.380184,26,High_Value,Social,Acquisition,,0.16,37440.0,45.33
196,Cross_Sell_Fixed_Amount_196,Fixed_Amount,40.54,7.11,2024-11-02 17:56:55.357932,2024-11-19 17:56:55.357932,17,Medium_Value,SMS,Cross_Sell,Sports,0.064,39497.46,25.59
197,Retention_Percentage_Discount_197,Percentage_Discount,33.6,66.38,2025-09-20 17:01:41.442427,2025-10-01 17:01:41.442427,11,Low_Value,SMS,Retention,Beauty,0.207,22044.68,21.53
198,Upsell_Free_Shipping_198,Free_Shipping,0.0,53.31,2025-02-15 09:27:04.517905,2025-02-21 09:27:04.517905,6,All_Customers,In_App,Upsell,,0.182,43591.33,39.31
199,Cross_Sell_Free_Shipping_199,Free_Shipping,0.0,0.0,2024-10-15 14:37:00.038554,2024-10-25 14:37:00.038554,10,Lapsed,Social,Cross_Sell,Beauty,0.184,5794.83,16.01
200,Upsell_Fixed_Amount_200,Fixed_Amount,-5.0,6.32,2025-03-21 05:12:01.758484,2025-04-07 05:12:01.758484,17,All_Customers,Website_Banner,Upsell,Sports,0.233,37160.6,46.25
201,Reactivation_BOGO_201,BOGO,0.0,47.61,2025-05-12 10:41:03.951475,2025-06-27 10:41:03.951475,46,Medium_Value,In_App,Reactivation,,0.162,31799.57,5.63
202,Cross_Sell_Fixed_Amount_202,Fixed_Amount,94.49,19.4,2024-07-16 08:19:29.351935,2024-08-05 08:19:29.351935,20,High_Value,SMS,Cross_Sell,Sports,0.131,34045.5,45.6
203,Retention_Percentage_Discount_203,Percentage_Discount,10.0,13.68,2025-05-01 03:44:51.276698,2025-05-07 03:44:51.276698,6,All_Customers,In_App,Retention,,0.053,35270.63,25.75
204,Upsell_Percentage_Discount_204,Percentage_Discount,49.0,0.0,2024-11-03 15:03:29.729549,2024-11-06 15:03:29.729549,3,Low_Value,Push,Upsell,,0.241,37741.28,6.02
205,Reactivation_Percentage_Discount_205,Percentage_Discount,34.2,71.32,2025-07-27 06:34:43.319946,2025-09-01 06:34:43.319946,36,New_Customer,Social,Reactivation,Electronics,0.173,48582.76,31.43
206,Upsell_Free_Shipping_206,Free_Shipping,0.0,10.42,2025-02-25 12:12:02.418826,2025-03-13 12:12:02.418826,16,High_Value,Website_Banner,Upsell,Beauty,0.222,5998.22,8.44
207,Acquisition_Free_Shipping_207,Free_Shipping,0.0,24.56,2025-07-07 17:10:15.011114,2025-08-07 17:10:15.011114,31,Medium_Value,Email,Acquisition,,0.109,4579.44,18.97
208,Reactivation_Free_Shipping_208,Free_Shipping,0.0,33.21,2025-06-08 00:21:10.601971,2025-07-31 00:21:10.601971,53,Lapsed,Email,Reactivation,,0.169,47018.3,10.59
209,Reactivation_Fixed_Amount_209,Fixed_Amount,98.82,,2024-11-09 17:40:15.885856,2024-12-13 17:40:15.885856,34,Medium_Value,SMS,Reactivation,Books,0.164,15556.91,19.24
210,Reactivation_BOGO_210,BOGO,0.0,19.47,2024-09-18 00:20:09.289045,2024-11-15 00:20:09.289045,58,Low_Value,SMS,Reactivation,Electronics,0.175,10239.13,45.95
211,Acquisition_BOGO_211,BOGO,0.0,,2024-09-30 10:16:18.137430,2024-11-10 10:16:18.137430,41,Low_Value,Social,Acquisition,,0.081,17821.68,37.99
212,Retention_Fixed_Amount_212,Fixed_Amount,76.57,0.0,2025-08-18 05:06:25.655392,2025-09-03 05:06:25.655392,16,All_Customers,In_App,Retention,,0.07,34746.99,5.53
213,Upsell_Percentage_Discount_213,Percentage_Discount,31.6,0.0,2025-04-18 22:37:42.773463,2025-04-26 22:37:42.773463,8,Low_Value,Push,Upsell,,0.241,14261.46,41.52
214,Reactivation_BOGO_214,BOGO,0.0,81.72,2024-07-26 09:59:17.127107,2024-09-17 09:59:17.127107,53,High_Value,Website_Banner,Reactivation,,0.239,30855.0,34.69
215,Retention_Percentage_Discount_215,Percentage_Discount,15.6,63.42,2025-08-11 22:08:30.282261,2025-08-29 22:08:30.282261,18,All_Customers,Email,Retention,,0.231,44950.43,14.39
216,Reactivation_Percentage_Discount_216,Percentage_Discount,24.8,0.0,2025-04-28 21:10:09.730732,2025-05-18 21:10:09.730732,20,New_Customer,Push,Reactivation,Beauty,0.12,27208.53,44.31
217,Retention_Percentage_Discount_217,Percentage_Discount,26.8,94.61,2025-02-09 23:58:55.662899,2025-02-13 23:58:55.662899,4,Medium_Value,In_App,Retention,Books,0.211,31900.54,46.57
218,Reactivation_Fixed_Amount_218,Fixed_Amount,57.07,0.0,2025-09-03 00:36:13.175098,2025-09-25 00:36:13.175098,22,All_Customers,Push,Reactivation,Electronics,0.169,16086.96,14.35
219,Retention_BOGO_219,BOGO,0.0,0.0,2024-08-05 21:28:00.487989,2024-08-25 21:28:00.487989,20,Medium_Value,Website_Banner,Retention,Electronics,0.208,20871.66,41.76
220,Upsell_Free_Shipping_220,Free_Shipping,0.0,32.19,2025-06-29 05:47:48.867759,2025-07-02 05:47:48.867759,3,All_Customers,In_App,Upsell,,0.153,49191.24,32.99
221,Acquisition_Fixed_Amount_221,Fixed_Amount,10.41,87.58,2025-08-03 02:01:41.859316,2025-09-17 02:01:41.859316,45,Lapsed,Email,Acquisition,,0.189,19531.53,19.92
222,Cross_Sell_Free_Shipping_222,Free_Shipping,0.0,64.54,2025-02-22 09:28:15.891540,2025-03-07 09:28:15.891540,13,New_Customer,In_App,Cross_Sell,,0.112,47920.68,25.98
223,Upsell_Fixed_Amount_223,Fixed_Amount,62.64,26.21,2024-11-30 03:48:37.121741,2024-12-08 03:48:37.121741,8,All_Customers,SMS,Upsell,Sports,0.121,36179.99,31.37
224,Upsell_Fixed_Amount_224,Fixed_Amount,47.9,0.0,2024-11-02 21:35:49.777373,2024-11-08 21:35:49.777373,6,New_Customer,SMS,Upsell,,0.151,21128.08,44.89
225,Retention_Fixed_Amount_225,Fixed_Amount,29.74,81.7,2025-05-08 23:41:17.674146,2025-05-20 23:41:17.674146,12,Low_Value,Email,Retention,,0.134,16929.18,46.69
226,Reactivation_Percentage_Discount_226,Percentage_Discount,49.1,0.0,2024-10-31 08:34:10.301412,2024-12-02 08:34:10.301412,32,Medium_Value,SMS,Reactivation,,0.207,27276.11,19.86
227,Upsell_Percentage_Discount_227,Percentage_Discount,26.5,43.52,2025-07-17 08:45:26.460025,2025-07-23 08:45:26.460025,6,Lapsed,Push,Upsell,,0.237,13829.34,36.85
228,Reactivation_Percentage_Discount_228,Percentage_Discount,42.4,41.93,2024-12-29 08:16:32.331217,2025-01-14 08:16:32.331217,16,Medium_Value,In_App,Reactivation,,0.193,35880.48,40.95
229,Upsell_Free_Shipping_229,Free_Shipping,0.0,89.32,2025-02-24 11:33:47.219792,2025-03-12 11:33:47.219792,16,All_Customers,Website_Banner,Upsell,,0.199,8025.44,45.86
230,Upsell_BOGO_230,BOGO,0.0,,2025-08-15 01:48:13.742690,2025-09-04 01:48:13.742690,20,New_Customer,In_App,Upsell,Beauty,0.184,44241.82,15.08
231,Retention_Fixed_Amount_231,Fixed_Amount,76.34,61.72,2024-10-21 18:10:36.361693,2024-11-08 18:10:36.361693,18,All_Customers,SMS,Retention,Home,0.064,42180.42,18.44
232,Upsell_Free_Shipping_232,Free_Shipping,0.0,74.08,2024-07-26 15:32:58.311032,2024-08-14 15:32:58.311032,19,All_Customers,Website_Banner,Upsell,Home,0.081,39188.02,30.78
233,Upsell_Fixed_Amount_233,Fixed_Amount,95.86,34.83,2025-04-23 05:33:21.147271,2025-04-30 05:33:21.147271,7,Lapsed,SMS,Upsell,Clothing,0.066,41955.59,26.22
234,Acquisition_BOGO_234,BOGO,0.0,91.28,2025-05-09 02:37:02.106069,2025-06-17 02:37:02.106069,39,Low_Value,Email,Acquisition,Home,0.238,27328.15,17.47
235,Reactivation_Percentage_Discount_235,Percentage_Discount,42.3,59.26,2025-04-17 00:01:38.499629,2025-05-15 00:01:38.499629,28,New_Customer,Website_Banner,Reactivation,,0.224,27832.06,5.41
236,Reactivation_BOGO_236,BOGO,0.0,12.39,2024-12-31 11:24:28.344362,2025-03-01 11:24:28.344362,60,Lapsed,Website_Banner,Reactivation,,0.108,42130.98,25.01
237,Cross_Sell_Free_Shipping_237,Free_Shipping,0.0,75.16,2025-03-01 04:14:08.539898,2025-03-15 04:14:08.539898,14,High_Value,Email,Cross_Sell,,0.073,32317.38,25.08
238,Cross_Sell_Fixed_Amount_238,Fixed_Amount,39.56,0.0,2024-08-24 09:04:46.730731,2024-09-13 09:04:46.730731,20,Lapsed,Website_Banner,Cross_Sell,Beauty,0.104,23812.85,9.5
239,Cross_Sell_BOGO_239,BOGO,0.0,35.53,2025-07-02 03:18:37.776736,2025-07-06 03:18:37.776736,4,Low_Value,In_App,Cross_Sell,Electronics,0.204,14829.96,33.16
240,Cross_Sell_Free_Shipping_240,Free_Shipping,0.0,0.0,2024-10-19 07:16:34.029238,2024-11-04 07:16:34.029238,16,Medium_Value,SMS,Cross_Sell,,0.06,7487.67,36.59
241,Retention_Percentage_Discount_241,Percentage_Discount,22.8,75.74,2025-07-09 20:09:05.559024,2025-07-16 20:09:05.559024,7,All_Customers,In_App,Retention,,0.174,18711.82,40.8
242,Reactivation_BOGO_242,BOGO,0.0,3.74,2025-04-08 07:34:50.750430,2025-06-02 07:34:50.750430,55,Medium_Value,In_App,Reactivation,,0.248,41172.08,25.55
243,Upsell_Percentage_Discount_243,Percentage_Discount,45.7,69.81,2025-07-08 14:24:34.596692,2025-07-12 14:24:34.596692,4,Medium_Value,Push,Upsell,,0.104,9817.12,36.08
244,Acquisition_BOGO_244,BOGO,0.0,59.44,2024-11-25 22:53:24.671530,2025-01-12 22:53:24.671530,48,Low_Value,Push,Acquisition,,0.112,31465.01,22.23
245,Retention_BOGO_245,BOGO,0.0,39.33,2025-07-29 19:14:43.014236,2025-08-14 19:14:43.014236,16,New_Customer,Push,Retention,Clothing,0.228,14626.83,17.35
246,Upsell_BOGO_246,BOGO,0.0,0.0,2025-07-21 02:00:41.317433,2025-08-08 02:00:41.317433,18,Medium_Value,SMS,Upsell,Clothing,0.112,11340.85,34.82
247,Cross_Sell_Free_Shipping_247,Free_Shipping,0.0,52.58,2024-07-08 20:45:12.924707,2024-07-14 20:45:12.924707,6,Low_Value,In_App,Cross_Sell,Books,0.204,22278.05,26.47
248,Acquisition_Fixed_Amount_248,Fixed_Amount,13.34,0.0,2025-06-26 21:02:56.874228,2025-08-10 21:02:56.874228,45,All_Customers,SMS,Acquisition,,0.07,15307.74,48.75
249,Upsell_BOGO_249,BOGO,0.0,17.84,2025-03-13 21:11:01.577807,2025-03-26 21:11:01.577807,13,All_Customers,Social,Upsell,,0.069,13267.16,46.59
250,Retention_Percentage_Discount_250,Percentage_Discount,9.3,,2025-08-03 18:49:57.174677,2025-08-07 18:49:57.174677,4,Lapsed,Social,Retention,,0.076,47298.5,28.15
251,Reactivation_Percentage_Discount_251,Percentage_Discount,39.2,0.0,2024-08-11 22:30:02.545203,2024-09-24 22:30:02.545203,44,New_Customer,In_App,Reactivation,,0.205,10004.74,17.41
252,Cross_Sell_BOGO_252,BOGO,0.0,25.31,2025-06-13 06:50:51.708099,2025-06-20 06:50:51.708099,7,Lapsed,Website_Banner,Cross_Sell,Clothing,0.088,36400.46,38.76
253,Retention_BOGO_253,BOGO,0.0,19.13,2025-02-11 09:31:18.555999,2025-02-18 09:31:18.555999,7,All_Customers,Push,Retention,Books,0.13,48979.97,8.46
254,Retention_Fixed_Amount_254,Fixed_Amount,13.52,16.22,2025-02-02 13:37:45.649841,2025-02-08 13:37:45.649841,6,Low_Value,Website_Banner,Retention,,0.144,21053.69,45.41
255,Reactivation_Free_Shipping_255,Free_Shipping,0.0,35.88,2025-04-04 04:52:10.671633,2025-05-16 04:52:10.671633,42,Low_Value,Push,Reactivation,,0.074,17697.97,22.36
256,Retention_BOGO_256,BOGO,0.0,0.0,2024-11-27 14:37:11.658130,2024-12-01 14:37:11.658130,4,New_Customer,Website_Banner,Retention,,0.124,38568.44,42.85
257,Retention_Free_Shipping_257,Free_Shipping,0.0,19.99,2025-07-31 23:04:18.787819,2025-08-09 23:04:18.787819,9,Medium_Value,Website_Banner,Retention,,0.118,40589.7,14.62
258,Retention_BOGO_258,BOGO,0.0,57.76,2024-11-26 20:29:14.258223,2024-12-15 20:29:14.258223,19,All_Customers,Email,Retention,,0.202,33494.23,44.25
259,Retention_Free_Shipping_259,Free_Shipping,0.0,32.78,2025-06-11 13:21:10.858030,2025-07-02 13:21:10.858030,21,Lapsed,SMS,Retention,Sports,0.063,41942.95,24.01
260,Reactivation_BOGO_260,BOGO,0.0,0.0,2025-05-13 22:03:34.239710,2025-07-04 22:03:34.239710,52,High_Value,Push,Reactivation,Electronics,0.099,6210.97,38.5
261,Upsell_Percentage_Discount_261,Percentage_Discount,5.4,51.03,2025-09-25 08:19:34.209190,2025-10-01 08:19:34.209190,6,Low_Value,Website_Banner,Upsell,,0.182,31831.74,21.92
262,Retention_Fixed_Amount_262,Fixed_Amount,44.66,0.0,2025-09-18 01:41:58.250844,2025-09-29 01:41:58.250844,11,High_Value,Social,Retention,,0.137,40788.27,19.63
263,Acquisition_Fixed_Amount_263,Fixed_Amount,19.24,55.02,2024-09-10 20:06:36.932656,2024-10-30 20:06:36.932656,50,Medium_Value,Website_Banner,Acquisition,,0.182,46498.43,13.95
264,Upsell_Free_Shipping_264,Free_Shipping,0.0,20.36,2025-04-07 13:28:35.149437,2025-04-18 13:28:35.149437,11,Medium_Value,Push,Upsell,Electronics,0.207,2537.82,33.92
265,Retention_Fixed_Amount_265,Fixed_Amount,26.55,23.46,2025-08-27 05:12:51.490743,2025-09-15 05:12:51.490743,19,New_Customer,SMS,Retention,Books,0.072,46665.29,28.71
266,Acquisition_Fixed_Amount_266,Fixed_Amount,66.34,67.92,2024-12-26 00:48:40.305748,2025-02-15 00:48:40.305748,51,Lapsed,Website_Banner,Acquisition,Beauty,0.177,37517.12,36.44
267,Acquisition_Fixed_Amount_267,Fixed_Amount,88.63,0.0,2024-11-30 07:49:22.852849,2024-12-27 07:49:22.852849,27,High_Value,Email,Acquisition,,0.229,15465.81,46.36
268,Acquisition_Percentage_Discount_268,Percentage_Discount,10.3,15.55,2024-07-14 16:37:43.177105,2024-08-18 16:37:43.177105,35,Lapsed,Email,Acquisition,Clothing,0.168,44465.11,36.09
269,Acquisition_BOGO_269,BOGO,0.0,92.85,2025-09-13 01:19:44.504342,2025-09-28 01:19:44.504342,15,All_Customers,In_App,Acquisition,,0.231,33755.31,40.1
270,Cross_Sell_Free_Shipping_270,Free_Shipping,0.0,81.31,2024-09-17 06:39:42.529913,2024-10-06 06:39:42.529913,19,Low_Value,Email,Cross_Sell,,0.181,31009.91,21.47
271,Reactivation_Percentage_Discount_271,Percentage_Discount,26.9,55.19,2025-01-01 19:17:12.404295,2025-02-07 19:17:12.404295,37,Lapsed,Email,Reactivation,,0.077,46726.42,32.29
272,Acquisition_Free_Shipping_272,Free_Shipping,0.0,65.34,2024-12-11 14:55:57.978476,2025-01-16 14:55:57.978476,36,Medium_Value,SMS,Acquisition,Beauty,0.089,36468.05,49.88
273,Acquisition_Fixed_Amount_273,Fixed_Amount,44.38,,2025-06-11 03:32:51.978121,2025-07-14 03:32:51.978121,33,High_Value,Website_Banner,Acquisition,,0.15,48025.88,36.92
274,Cross_Sell_Fixed_Amount_274,Fixed_Amount,79.38,44.63,2025-08-20 11:50:03.489152,2025-08-25 11:50:03.489152,5,High_Value,SMS,Cross_Sell,,0.202,4412.28,23.24
275,Reactivation_Fixed_Amount_275,Fixed_Amount,14.2,85.23,2025-04-09 03:33:26.769521,2025-05-07 03:33:26.769521,28,New_Customer,Push,Reactivation,,0.105,30586.37,10.86
